Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
740586,Lawn Closure - Greywacke Lawn,01/30/2024 12:01:00 AM,01/30/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Graywacke Arch Lawn,,N/A,"64,","22,"
746175,OUTDOOR LEARNING,01/30/2024 09:00:00 AM,01/30/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,Seth Low Playground: Multi Purpose Play Area 02,,N/A,"11,","62,"
745144,Soccer - Non Regulation,01/29/2024 04:00:00 PM,01/29/2024 07:30:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
748554,MAYORS LAWN CLOSURE,01/30/2024 12:00:00 AM,01/30/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Carl Schurz Park: Oval (Mayor's) Lawn,,N/A,"8,","19,"
746673,Miscellaneous,01/30/2024 08:00:00 AM,01/30/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,"Patterson Playground: Softball-01 ,Reverend T. Wendell Foster Park: Soccer-01 ,Reverend T. Wendell Foster Park: Soccer-02",,N/A,"01, 04,","40, 44,"
740972,Lawn closed for the season-Harlem Meer picnic,01/30/2024 12:00:00 AM,01/30/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Harlem Meer Picnic Area,,N/A,"64,","22,"
744874,Soccer - Non Regulation,01/29/2024 03:00:00 PM,01/29/2024 06:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Washington Park (MS 51): Soccer-01A,,N/A,"06,","78,"
744785,Soccer -Regulation,01/30/2024 09:00:00 AM,01/30/2024 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
751681,Soccer -Regulation,01/29/2024 04:30:00 PM,01/29/2024 09:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Freshkills Park: Owl Hollow-Soccer-4  ,Fairview Park: Multi-Purpose Field-01",,N/A,"03, 3,","123,"
754601,Permitted Film Event,01/16/2024 12:01:00 AM,01/29/2024 06:00:00 AM,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,"155 WEST   62 STREET, WEST   62 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,  AMSTERDAM AVENUE between WEST   60 STREET and WEST   62 STREET,  AMSTERDAM AVENUE between WEST   62 STREET and WEST   65 STREET",,N/A,"7,","20,"
740844,Soccer - Non Regulation,01/30/2024 08:00:00 AM,01/30/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
745056,Soccer - Non Regulation,01/29/2024 04:30:00 PM,01/29/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
751717,Soccer -Regulation,01/30/2024 08:00:00 AM,01/30/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Addabbo Park: Pals Oval-Soccer-01,,N/A,"10,","106,"
751136,Soccer - Non Regulation,01/29/2024 03:00:00 PM,01/29/2024 04:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
748053,Model Helicopter Flying,01/30/2024 08:00:00 AM,01/30/2024 08:00:00 PM,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field,,N/A,"13,","60,"
739132,ROCKAWAY BEACH SANTA SUIT 5K FUN RUN,12/14/2024 10:00:00 AM,12/14/2024 12:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
739107,"ROCKAWAY BEACH END OF SUMMER MARATHON, HALF MARATHON OR 5K",08/24/2024 07:00:00 AM,08/24/2024 12:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
750519,Soccer - Non Regulation,03/16/2024 08:00:00 AM,03/16/2024 12:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Dyker Beach Park: Dyker 14th Ave-Soccer-03,,N/A,"10,","68,"
739253,Barbecue,08/18/2024 11:00:00 AM,08/18/2024 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Pink 1,,N/A,"8,","107,"
739532,Picnic,09/01/2024 01:00:00 PM,09/01/2024 05:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 1,,N/A,"8,","107,"
738496,Music in the Park,08/17/2024 02:00:00 PM,08/17/2024 07:00:00 PM,Parks Department,Special Event,Queens,Springfield Park: Lawn,,N/A,"13,","105,"
744342,Picnic House,11/29/2024 08:00:00 AM,11/29/2024 11:59:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House South,,N/A,"55,","78,"
739750,Barbecue,08/10/2024 12:00:00 PM,08/10/2024 06:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Green 2,,N/A,"8,","107,"
749871,Celebration,07/21/2024 09:00:00 AM,07/21/2024 07:00:00 PM,Parks Department,Special Event,Brooklyn,Canarsie Park: Park House BBQ Area,,N/A,"18,","69,"
739218,Rhytmix Sounds House Music in Far Rock,06/29/2024 12:00:00 PM,06/29/2024 07:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
750192,Miscellaneous,06/05/2024 09:00:00 AM,06/05/2024 02:00:00 PM,Parks Department,Special Event,Queens,"Alley Pond Park: Upper Alley BBQ Area Grey ,Alley Pond Park: Picnic-Softball-11",,N/A,"11,","111,"
750524,Miscellaneous,05/24/2024 09:00:00 AM,05/24/2024 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave,,N/A,"7,","109,"
739102,RTC 5K AND FIRECRACKER HALF MARATHON,07/06/2024 07:00:00 AM,07/06/2024 10:00:00 AM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
746738,Celebration,04/20/2024 09:00:00 AM,04/20/2024 11:00:00 AM,Parks Department,Special Event,Brooklyn,North 5th Street Pier and Park: Pier,,N/A,"1,","94,"
738581,Health Awareness Fair,06/29/2024 10:00:00 AM,06/29/2024 05:00:00 PM,Parks Department,Special Event,Queens,"Baisley Pond Park: BBQ Area Blue-Baisley   ,Baisley Pond Park: BBQ Area Yellow-Baisley ,Baisley Pond Park: BBQ Area Blue-Baisley",,N/A,"12,","113,"
738488,Music Festival,08/17/2024 05:00:00 PM,08/17/2024 09:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
746296,Miscellaneous,06/03/2024 09:00:00 AM,06/03/2024 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave,,N/A,"7,","109,"
739111,ROCKAWAY BEACH TUNE UP HALF MARATHON OR 5K,09/28/2024 08:00:00 AM,09/28/2024 11:00:00 AM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
740292,Barbecue,08/24/2024 12:00:00 PM,08/24/2024 07:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 1,,N/A,"8,","107,"
746300,Miscellaneous,06/04/2024 09:00:00 AM,06/04/2024 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave,,N/A,"7,","109,"
745827,Miscellaneous,04/06/2024 01:30:00 PM,04/06/2024 03:30:00 PM,Parks Department,Special Event,Manhattan,Central Park: Heckscher Playground Lawns,,N/A,"64,","22,"
746390,ASP Sports Series Game Day,06/05/2024 03:00:00 PM,06/05/2024 06:00:00 PM,Parks Department,Special Event,Queens,"Detective Keith L Williams Park: Track-01   ,Detective Keith L Williams Park: Football-01",,N/A,"12,","103,"
740259,Picnic,07/27/2024 09:00:00 AM,07/27/2024 05:00:00 PM,Parks Department,Special Event,Queens,Cunningham Park: Picnic Red,,N/A,"8,","107,"
739117,"ROCKAWAY BEACH MARATHON, HALF MARATHON OR 5K",10/26/2024 09:00:00 AM,10/26/2024 12:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
743850,Summer Parks Tour 3,07/14/2024 09:00:00 AM,07/14/2024 11:00:00 AM,Parks Department,Special Event,Queens,Forest Park: Forest Park Drive (Race),,N/A,"82,","102,"
739073,PARADE DAY HALF AND 5K,03/16/2024 09:00:00 AM,03/16/2024 11:00:00 AM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
746302,Miscellaneous,06/05/2024 09:00:00 AM,06/05/2024 01:00:00 PM,Parks Department,Special Event,Queens,Kissena Park: 164th and Metcalf Ave,,N/A,"7,","109,"
746170,Miscellaneous,05/23/2024 09:00:00 AM,05/23/2024 01:00:00 PM,Parks Department,Special Event,Queens,"Juniper Valley Park: Baseball-01 ,Juniper Valley Park: Softball-04",,N/A,"05,","104,"
741360,I.S. 125 Field Day,06/13/2024 09:00:00 AM,06/13/2024 02:00:00 PM,Parks Department,Special Event,Queens,Frank Principe Park / Maurice Park: Frank Principe Park,,N/A,"5,","104,"
746545,Soccer - Non Regulation,01/23/2024 04:00:00 PM,01/23/2024 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Washington Park (MS 51): Soccer-01A,,N/A,"06,","78,"
739850,Lawn closure - Lawn behind the MET,01/24/2024 12:00:00 AM,01/24/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn Behind the Met Museum,,N/A,"64,","22,"
748442,Hockey,01/24/2024 09:00:00 AM,01/24/2024 09:30:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Hockey-01,,N/A,"07,","109,"
741554,Soccer - Non Regulation,01/24/2024 10:00:00 AM,01/24/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
746128,Football - Youth,01/24/2024 08:00:00 AM,01/24/2024 07:00:00 PM,Parks Department,Sport - Youth,Bronx,Pelham Bay Park: Aileen B Ryan-Football-01,,N/A,"28,","45,"
744912,Soccer - Non Regulation,01/23/2024 06:00:00 PM,01/23/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl - Soccer/Football-01,,N/A,"10,","68,"
752701,Lacrosse,01/24/2024 08:00:00 AM,01/24/2024 02:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-04A ,Parade Ground: Soccer-04B",,N/A,"14,","70,"
753285,Novas birthday,08/24/2024 09:00:00 AM,08/24/2024 07:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Grecian Shelter/Peristyle Lawn West,,N/A,"55,","78,"
740811,Miscellaneous,01/24/2024 09:00:00 AM,01/24/2024 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Gen. Douglas MacArthur Park: Multi-Use Field-01 ,Fairview Park: Multi-Purpose Field-01",,N/A,"2, 3,","122, 123,"
742004,Soccer - Non Regulation,01/23/2024 05:00:00 PM,01/23/2024 07:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
740586,Lawn Closure - Greywacke Lawn,01/24/2024 12:01:00 AM,01/24/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Graywacke Arch Lawn,,N/A,"64,","22,"
740888,Soccer - Non Regulation,01/23/2024 03:30:00 PM,01/23/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01,,N/A,"07,","109,"
749648,Soccer - Non Regulation,01/23/2024 03:30:00 PM,01/23/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B",,N/A,"07,","72,"
741372,Soccer - Non Regulation,01/25/2024 01:00:00 PM,01/25/2024 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
736010,Temporary Full Closure,01/25/2024 04:30:00 PM,01/25/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
739845,Lawn closure - East 106,01/26/2024 12:00:00 AM,01/26/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: East 106th St Lawn,,N/A,"64,","22,"
746317,Soccer - Non Regulation,01/25/2024 02:30:00 PM,01/25/2024 05:30:00 PM,Parks Department,Sport - Youth,Bronx,St. James Park: Soccer-01,,N/A,"07,","52,"
745900,Soccer - Non Regulation,01/26/2024 08:00:00 AM,01/26/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Soundview Park: Soccer-01,,N/A,"09,","43,"
744601,Soccer - Non Regulation,01/25/2024 06:00:00 PM,01/25/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
745022,Soccer -Regulation,01/26/2024 10:00:00 AM,01/26/2024 02:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
753954,TOC Squash,01/26/2024 12:01:00 AM,01/26/2024 08:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,EAST   42 STREET between LEXINGTON AVENUE and PARK AVENUE,North,Curb Lane Only,"5,","14,"
745674,Soccer - Non Regulation,01/25/2024 04:00:00 PM,01/25/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,P.O. Reinaldo Salgado Playground (PS 309): Football-01,,N/A,"03,","81,"
752701,Lacrosse,01/26/2024 08:00:00 AM,01/26/2024 02:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-04A ,Parade Ground: Soccer-04B",,N/A,"14,","70,"
752053,Crown Heights Farmstand Friday,01/26/2024 08:00:00 AM,01/26/2024 04:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn,NOSTRAND AVENUE between CARROLL STREET and CROWN STREET,West,Sidewalk and Curb Lane Closure,"9,","71,"
741484,Soccer - Non Regulation,01/25/2024 06:00:00 PM,01/25/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
740985,Soccer -Regulation,01/25/2024 08:00:00 PM,01/25/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
741650,Soccer - Non Regulation,01/25/2024 02:00:00 PM,01/25/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Harlem River Park: Football/Soccer-01 ,Highbridge Park: Soccer-01 ,Wagner Playground: Soccer-01 ,Sara D. Roosevelt Park: Canal Street Mini Field-Soccer-01",,N/A,"03, 11, 12,","25, 33, 5,"
743547,Tennis,01/26/2024 08:00:00 AM,01/26/2024 08:00:00 PM,Parks Department,Sport - Adult,Queens,"Astoria Park: Tennis-13 ,Crocheron Park: Tennis-06 ,Kissena Park: Tennis-12 ,Flushing Fields: Tennis-01 ,Juniper Valley Park: Juniper Playground-Tennis-02",,N/A,"05, 07, 1, 11,","104, 109, 111, 114,"
751681,Soccer -Regulation,01/25/2024 04:30:00 PM,01/25/2024 09:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Freshkills Park: Owl Hollow-Soccer-4  ,Fairview Park: Multi-Purpose Field-01",,N/A,"03, 3,","123,"
693864,Community Time,01/26/2024 08:00:00 AM,01/26/2024 08:00:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Maria Hernandez Park-Softball-01,,N/A,"04,","83,"
748267,Outdoor Learning - PS 184,01/26/2024 07:30:00 AM,01/26/2024 02:30:00 PM,Parks Department,Special Event,Queens,Playground Twenty One: Playground Twenty One,,N/A,"7,","109,"
747986,Football Ã¢â¬â Flag Football,01/26/2024 08:00:00 AM,01/26/2024 03:30:00 PM,Parks Department,Sport - Adult,Bronx,Van Cortlandt Park: Stadium-Soccer-08,,N/A,"26,","50,"
749819,Soccer - Non Regulation,01/25/2024 04:30:00 PM,01/25/2024 06:30:00 PM,Parks Department,Sport - Adult,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
740888,Soccer - Non Regulation,01/25/2024 03:30:00 PM,01/25/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01,,N/A,"07,","109,"
739849,Lawn closure - North Reservoir. Lawn,01/26/2024 12:01:00 AM,01/26/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,"Central Park: North Reservoir Landscape A ,Central Park: North Reservoir Landscape B ,Central Park: North Reservoir Landscape C",,N/A,"64,","22,"
751686,97 Street Greenmarket Friday,01/26/2024 06:00:00 AM,01/26/2024 05:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,North,Sidewalk and Curb Lane Closure,"7,","24,"
747914,Soccer - Non Regulation,01/25/2024 03:30:00 PM,01/25/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
746129,E-Waste Event,01/24/2024 10:00:00 AM,01/24/2024 02:00:00 PM,Parks Department,Special Event,Queens,Rosemary's Playground: Rosemary's Playground,,N/A,"5,","104,"
741361,Miscellaneous,06/14/2024 09:00:00 AM,06/14/2024 02:00:00 PM,Parks Department,Special Event,Queens,Frank Principe Park / Maurice Park: Virginia Principe Playground-Softball-03,,N/A,"05,","104,"
748646,Soccer -Regulation,03/10/2024 08:00:00 AM,03/10/2024 10:00:00 AM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
742324,NYRR Track  Field Youth,05/21/2024 09:30:00 AM,05/21/2024 01:00:00 PM,Parks Department,Special Event,Queens,"Juniper Valley Park: Track-01   ,Juniper Valley Park: Football-01",,N/A,"05,","104,"
748512,06 United Youth Internal Tournament 2024,09/15/2024 10:00:00 AM,09/15/2024 05:00:00 PM,Parks Department,Special Event,Queens,"Frank Principe Park / Maurice Park: Soccer-03   ,Frank Principe Park / Maurice Park: Softball-01 ,Frank Principe Park / Maurice Park: Softball-02",,N/A,"5,","104,"
749124,Soccer - Non Regulation,01/25/2024 04:30:00 PM,01/25/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
741678,Lawn closure - Lawn Outside Levin Playground A,01/26/2024 12:00:00 AM,01/26/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Lawn Outside Levin Playground (Section A) ,Central Park: Lawn Outside Levin Playground (Section B)",,N/A,"64,","22,"
689170,Miscellaneous,01/26/2024 10:00:00 AM,01/26/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Newtown Barge Playground: Softball -01   (8 y/o and younger only) ,Newtown Barge Playground: Soccer -01   (8 y/o and younger only)  ,Newtown Barge Playground: Soccer -02  ( 8 y/o and younger only)",,N/A,"01, 1,","94,"
741559,Soccer - Non Regulation,01/25/2024 02:00:00 PM,01/25/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
745992,Soccer -Regulation,01/26/2024 10:00:00 AM,01/26/2024 02:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
745119,Soccer - Non Regulation,01/25/2024 10:30:00 AM,01/25/2024 01:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
741499,Football Ã¢â¬â Flag Football,01/25/2024 02:00:00 PM,01/25/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
741259,I.S. 125 Field Day,06/04/2024 09:00:00 AM,06/04/2024 02:00:00 PM,Parks Department,Special Event,Queens,Maurice A Fitzgerald Playground: Maurice A Fitzgerald Playground,,N/A,"9,","102,"
750699,2024 Queensboro Dance Festival,06/21/2024 05:00:00 PM,06/21/2024 06:00:00 PM,Parks Department,Special Event,Queens,Evergreen Park: Evergreen Park,,N/A,"5,","104,"
745530,Soccer -Regulation,03/10/2024 04:00:00 PM,03/10/2024 06:00:00 PM,Parks Department,Sport - Adult,Manhattan,Randall's Island Park: Wards Meadow Fields-Soccer-75,,N/A,"11,","25,"
750037,Lacrosse,03/16/2024 10:00:00 AM,03/16/2024 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
750359,Miscellaneous,06/12/2024 10:00:00 AM,06/12/2024 01:00:00 PM,Parks Department,Special Event,Queens,"Juniper Valley Park: Softball-02 ,Juniper Valley Park: Softball-03",,N/A,"05,","104,"
749752,PictoBeach Bazaar,09/21/2024 12:00:00 PM,09/21/2024 06:00:00 PM,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,N/A,"14,","100,"
740405,Annual Picnic and games,07/27/2024 08:00:00 AM,07/27/2024 07:00:00 PM,Parks Department,Special Event,Queens,"Cunningham Park: Picnic Green 2   ,Cunningham Park: Baseball-01",,N/A,"08, 8,","107,"
740445,Miscellaneous,05/22/2024 08:00:00 AM,05/22/2024 01:00:00 PM,Parks Department,Special Event,Queens,Forest Park: Baseball-01,,N/A,"82,","102,"
744866,Soccer - Non Regulation,01/26/2024 08:00:00 AM,01/26/2024 07:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-11 ,Parade Ground: Football-09A",,N/A,"14,","70,"
753528,RIPA Events,01/26/2024 06:00:00 AM,01/26/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Randall's Island Park: Soccer-10,,N/A,"11,","25,"
745280,Soccer -Regulation,01/25/2024 04:00:00 PM,01/25/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Montbellier Park: Soccer-01,,N/A,"12,","113,"
751570,Lacrosse,01/25/2024 03:00:00 PM,01/25/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sternberg Park (Lindsey Park): Football-01 ,Red Hook Recreation Area: Soccer-02",,N/A,"01, 6,","76, 90,"
745179,Soccer - Non Regulation,01/25/2024 12:30:00 PM,01/25/2024 02:30:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
679803,Lawn closed for season,01/26/2024 12:00:00 AM,01/26/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Great Hill Oval,,N/A,"64,","22,"
748554,MAYORS LAWN CLOSURE,01/26/2024 12:00:00 AM,01/26/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Carl Schurz Park: Oval (Mayor's) Lawn,,N/A,"8,","19,"
